Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Yield_ton_per_ha,Crop_Barley,Crop_Maize,Crop_Rice,Crop_Wheat,Region_Region_A,Region_Region_B,Region_Region_C,Region_Region_D,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Sandy,Irrigation_Drip,Irrigation_Flood,Irrigation_Sprinkler,Irrigation_Unknown,Previous_Crop_Barley,Previous_Crop_Maize,Previous_Crop_Rice,Previous_Crop_Unknown,Previous_Crop_Wheat
852.9,31.4,78.7,129.4,93.52,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
1147.3,33.3,56.6,71.8,73.61,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
1176.3,29.5,80.8,220.3,150.79,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
493.7,23.6,76.6,103.0,62.32,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
330.1,26.4,59.9,116.2,75.43,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
699.8,28.8,90.0,69.6,64.76,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
1393.6,32.5,57.7,171.0,127.3,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
909.0,32.8,71.8,58.3,54.51,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
616.1,33.6,70.2,261.4,160.98,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
620.7,31.2,61.1,56.6,52.42,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
371.7,17.9,65.1,65.4,50.63,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
815.2,30.0,77.9,210.1,136.06,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1228.8,31.3,64.3,279.2,182.28,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1459.1,32.6,57.0,273.0,191.97,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
852.1,33.5,69.7,70.9,71.92,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
417.4,25.2,32.1,122.1,80.54,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1087.8,28.1,36.6,180.3,130.67,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1183.8,15.2,37.5,56.7,64.73,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
293.2,26.5,55.5,182.2,107.97,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
1305.2,24.5,82.3,161.9,132.77,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1278.1,34.2,68.6,197.1,148.85,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
814.3,33.0,88.4,280.1,161.72,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
928.5,31.0,32.4,118.7,95.66,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1127.4,16.1,73.3,209.8,144.61,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
1079.8,23.0,48.9,157.5,121.41,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
221.5,28.9,31.4,158.8,98.02,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
359.2,15.6,79.6,211.8,122.27,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
411.4,19.7,39.8,287.8,153.99,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
1182.4,32.8,42.8,265.8,174.37,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
772.1,17.6,50.4,209.9,127.66,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
909.2,16.0,77.3,165.4,107.35,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
1204.5,26.6,67.5,156.0,126.44,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
643.3,33.9,45.9,246.8,147.16,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
1173.6,31.7,40.1,104.6,103.79,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
775.0,34.5,36.6,196.9,126.68,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
690.3,30.1,39.0,176.2,111.26,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
632.9,23.7,82.1,212.3,132.89,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1454.4,33.9,85.4,96.9,98.47,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1203.6,23.5,88.1,223.9,154.15,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
226.3,22.0,80.1,206.7,111.84,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1444.6,24.0,83.2,95.0,92.94,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
1208.1,31.3,79.0,162.4,121.26,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
393.9,33.4,87.5,219.7,123.14,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
299.2,22.2,80.7,275.4,155.95,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
600.7,24.2,57.7,80.5,64.14,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1011.4,33.0,49.4,52.2,63.81,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
1001.5,15.9,65.1,91.3,82.21,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
558.6,30.7,66.5,297.3,173.33,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
779.4,24.1,64.5,242.1,160.57,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
475.5,22.5,72.4,203.6,122.7,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
265.8,23.9,71.9,83.3,44.15,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
872.1,23.4,35.2,154.0,105.37,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
651.1,30.1,47.1,228.8,135.29,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
905.7,33.6,83.4,274.0,173.23,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1430.5,24.8,65.4,145.5,118.56,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
386.4,31.7,49.7,299.9,170.39,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
202.6,29.6,81.0,84.9,51.03,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
299.9,21.6,44.9,146.7,87.64,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
801.5,26.7,54.6,268.8,161.15,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1119.0,28.3,46.6,212.5,143.78,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
955.0,15.5,82.3,252.7,159.23,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
843.4,22.9,73.7,276.9,170.59,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
660.2,34.9,57.6,176.8,122.33,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
603.0,27.7,85.9,108.7,83.64,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
689.2,21.7,85.6,223.4,141.43,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
995.1,20.0,72.7,190.9,131.46,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
418.1,19.2,83.5,243.2,135.54,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1202.8,23.0,73.2,177.9,132.74,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
947.8,18.9,67.7,252.8,164.58,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
549.9,17.7,55.2,275.5,163.76,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
851.5,22.3,46.4,237.4,148.79,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1451.6,27.1,33.6,235.9,165.2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
226.6,17.9,78.1,196.8,112.74,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
459.4,15.9,37.3,167.9,88.73,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
782.9,15.7,54.6,293.1,181.16,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1030.0,20.3,44.1,211.3,146.75,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
475.9,18.8,57.3,260.1,146.69,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1410.8,25.8,48.9,176.4,134.03,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1035.3,24.1,79.8,188.7,140.61,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1340.7,21.5,88.7,215.7,147.2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
628.1,31.7,86.5,232.1,139.92,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1277.6,25.1,67.3,162.1,133.16,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
691.7,16.8,88.8,139.1,88.3,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
528.6,20.9,54.0,109.9,75.8,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False
1385.2,34.5,61.3,155.9,125.21,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
319.9,34.5,45.4,102.8,78.2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
1425.8,20.1,83.9,154.2,121.18,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
796.1,18.3,40.8,268.7,155.11,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1490.4,24.9,66.6,294.3,198.05,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
901.5,24.6,78.0,194.3,126.4,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1184.7,23.2,65.7,86.5,86.42,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
209.2,25.6,34.7,156.9,92.01,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
845.7,19.6,66.7,200.5,123.69,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1158.7,17.3,76.0,142.7,118.77,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1217.7,26.4,41.3,101.3,89.41,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
405.5,33.7,74.2,106.7,69.74,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
744.7,17.8,82.7,168.5,113.04,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
744.8,29.1,89.2,104.1,88.38,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
334.7,23.8,54.6,112.4,64.57,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
776.0,20.9,31.5,268.3,159.3,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
1249.2,32.1,55.1,244.8,171.08,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
590.2,24.1,69.6,63.8,51.56,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
762.3,26.7,83.5,130.0,94.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False
1449.2,23.9,86.3,183.0,137.69,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
241.2,16.6,84.6,65.2,45.63,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
969.0,26.9,69.5,220.8,138.61,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
1166.5,23.4,71.0,146.1,114.31,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
1189.1,16.7,30.1,149.3,116.09,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1130.7,26.9,51.8,116.3,100.86,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1144.4,15.2,84.4,133.5,101.5,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
276.7,19.2,71.4,265.4,152.08,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
894.4,30.6,58.1,247.2,146.06,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1217.9,15.8,36.3,283.9,178.33,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
322.3,27.9,44.8,224.7,139.82,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
215.7,34.0,63.3,194.5,110.67,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1258.9,18.4,83.9,114.8,104.47,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
1126.0,23.3,35.7,216.7,147.74,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
735.9,26.5,39.2,276.5,174.32,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
1422.5,24.0,69.3,67.3,80.16,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1196.6,27.4,47.6,160.8,122.9,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1458.2,23.1,40.2,87.3,96.39,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1408.1,18.0,40.7,252.7,179.86,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
825.7,16.8,59.6,203.5,120.66,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1181.1,29.9,65.0,269.9,178.95,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
1069.9,19.8,84.3,65.8,64.69,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1254.9,31.9,61.8,276.4,181.95,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
1224.0,29.9,71.5,66.8,73.42,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
399.2,16.0,40.8,121.9,64.92,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
503.9,19.0,72.8,89.0,68.71,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
545.5,20.8,68.9,86.3,57.11,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1264.0,26.9,43.0,92.9,89.4,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1254.0,31.2,70.2,170.1,128.37,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
843.9,16.2,42.7,246.1,147.63,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
955.1,20.0,65.6,274.6,173.15,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1275.0,22.5,70.1,191.7,136.77,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
606.4,18.7,71.6,89.4,63.05,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
265.2,25.9,84.6,69.8,40.76,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
827.4,24.6,86.9,173.5,111.87,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1387.8,21.3,78.6,241.3,168.66,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1227.6,25.3,82.7,205.0,134.39,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
676.6,22.1,31.2,195.7,130.96,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
284.2,21.9,51.8,62.0,43.15,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1028.0,20.3,32.4,152.9,107.01,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1284.8,25.8,43.5,187.6,140.48,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1064.4,23.9,52.9,199.6,134.42,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
752.6,18.9,82.1,51.2,56.41,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
360.4,15.3,60.7,99.9,58.51,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
1384.0,18.0,68.9,287.4,183.87,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
558.7,15.9,51.8,177.2,111.52,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
491.6,23.6,66.2,225.9,138.41,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
1260.8,19.5,78.9,127.0,106.2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1475.6,23.4,48.1,196.3,148.25,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1058.2,21.6,85.9,139.1,101.45,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1012.3,25.8,42.8,124.2,95.05,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
615.3,29.5,85.2,152.8,97.47,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
226.5,24.6,31.7,165.0,100.69,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
449.3,16.2,62.6,132.8,90.07,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
959.8,15.4,89.1,114.5,91.73,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
396.7,19.3,66.6,206.0,128.82,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1349.0,23.5,63.3,145.2,120.86,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
444.6,15.9,70.9,100.5,72.68,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
878.7,21.6,47.4,239.6,149.39,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
865.6,32.7,33.2,230.9,147.17,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
985.1,16.8,45.1,271.7,167.98,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
625.7,34.0,40.6,188.8,115.29,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1335.6,32.1,85.4,119.9,104.23,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
777.6,31.6,81.1,265.9,164.24,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1110.2,32.3,49.1,120.1,96.82,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1026.7,16.6,80.2,213.9,143.85,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
352.3,18.0,42.7,97.6,59.27,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
1009.4,17.7,42.0,207.3,133.54,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
915.9,17.2,76.1,260.2,161.08,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1368.2,21.6,49.6,185.0,127.65,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
1345.1,31.6,33.9,167.7,135.92,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
396.2,20.0,73.2,298.4,168.62,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
306.2,19.9,89.4,55.6,45.05,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
583.0,28.5,64.0,132.9,93.36,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1482.6,16.9,45.8,279.6,187.08,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
228.0,22.2,52.4,210.7,117.85,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1074.8,20.9,68.9,185.5,131.12,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
991.1,31.9,72.1,209.4,133.56,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1040.6,25.3,83.2,130.5,102.54,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
483.8,27.9,84.5,67.8,52.11,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
494.7,17.6,81.7,118.8,87.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
759.8,33.6,68.9,134.1,95.61,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
324.6,21.4,57.0,170.0,98.39,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
297.0,29.1,70.8,148.5,82.88,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
314.9,34.1,70.0,180.3,104.46,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
944.9,25.2,43.1,99.0,72.32,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
717.1,25.2,60.5,96.0,83.85,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
581.7,17.3,42.5,137.9,92.78,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
610.6,22.8,83.9,168.4,105.24,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
469.5,32.0,49.4,135.4,90.71,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
735.0,17.7,78.3,194.1,117.84,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
464.0,33.4,52.6,127.5,83.44,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
1107.5,28.3,75.8,94.3,80.49,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
361.1,23.4,43.3,265.7,140.71,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1432.7,25.9,75.8,100.2,102.08,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
316.8,18.0,40.8,291.7,158.43,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1426.5,19.3,59.4,296.9,186.46,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1283.3,20.7,36.8,224.2,150.6,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1084.9,22.7,61.7,175.5,131.36,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1386.0,33.3,79.2,248.9,169.07,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
381.0,22.4,75.3,268.3,153.17,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
429.2,25.5,33.0,227.4,128.0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
527.8,18.2,59.5,75.5,58.44,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
518.3,29.7,81.1,50.7,49.46,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
604.1,26.2,69.0,98.0,69.06,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
948.3,23.8,33.6,97.1,81.09,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
236.6,33.9,49.5,95.6,63.22,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
697.0,32.8,63.4,177.4,113.33,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
520.3,28.2,40.4,180.0,110.2,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
988.6,33.4,70.9,230.8,147.02,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
1480.7,26.3,68.1,100.4,100.4,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
873.0,31.5,42.1,73.2,74.47,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
753.4,23.2,63.0,216.5,129.67,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False
678.7,16.7,78.7,171.0,105.67,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1220.4,34.9,52.5,216.6,141.67,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
293.6,18.3,44.8,145.2,87.63,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1447.7,20.0,72.1,237.7,158.28,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
743.3,18.3,34.2,220.7,138.82,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
607.8,21.7,80.0,212.6,131.73,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1466.3,20.8,86.6,56.9,81.15,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1416.6,27.0,87.9,264.5,181.99,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1034.5,34.9,56.0,144.2,102.57,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
224.1,16.1,67.4,83.9,51.23,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
1173.1,30.6,81.4,238.9,161.74,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
